Force,Position,date
790.234,676.272,Sat Jul 19 2014 03:24:00 GMT-0400 (EDT)
709.4730000000001,625.644,Sat Jul 19 2014 04:24:00 GMT-0400 (EDT)
609.6450000000001,655.059,Sat Jul 19 2014 05:24:00 GMT-0400 (EDT)
748.8799999999999,627.6360000000001,Sat Jul 19 2014 06:24:00 GMT-0400 (EDT)
673.979,677.4179999999999,Sat Jul 19 2014 07:24:00 GMT-0400 (EDT)
658.39,663.0450000000001,Sat Jul 19 2014 08:24:00 GMT-0400 (EDT)
589.7310000000001,620.6009999999999,Sat Jul 19 2014 09:24:00 GMT-0400 (EDT)
751.979,677.376,Sat Jul 19 2014 10:24:00 GMT-0400 (EDT)
616.5310000000002,656.7429999999999,Sat Jul 19 2014 11:24:00 GMT-0400 (EDT)
663.905,657.314,Sat Jul 19 2014 12:24:00 GMT-0400 (EDT)
648.214,710.021,Sat Jul 19 2014 13:24:00 GMT-0400 (EDT)
660.3489999999999,703.212,Sat Jul 19 2014 14:24:00 GMT-0400 (EDT)
742.644,672.0640000000001,Sat Jul 19 2014 15:24:00 GMT-0400 (EDT)
616.755,701.601,Sat Jul 19 2014 16:24:00 GMT-0400 (EDT)
663.5739999999998,662.229,Sat Jul 19 2014 17:24:00 GMT-0400 (EDT)
602.6060000000001,687.7480000000002,Sat Jul 19 2014 18:24:00 GMT-0400 (EDT)
550.5590000000001,716.8620000000001,Sat Jul 19 2014 19:24:00 GMT-0400 (EDT)
596.2499999999999,700.289,Sat Jul 19 2014 20:24:00 GMT-0400 (EDT)
506.52299999999997,650.1759999999999,Sat Jul 19 2014 21:24:00 GMT-0400 (EDT)
694.2629999999999,711.337,Sat Jul 19 2014 22:24:00 GMT-0400 (EDT)
696.729,707.0269999999999,Sat Jul 19 2014 23:24:00 GMT-0400 (EDT)
457.86400000000003,692.103,Sun Jul 20 2014 00:24:00 GMT-0400 (EDT)
639.51,701.433,Sun Jul 20 2014 01:24:00 GMT-0400 (EDT)
634.1290000000001,679.972,Sun Jul 20 2014 02:24:00 GMT-0400 (EDT)
739.0329999999999,672.615,Sun Jul 20 2014 03:24:00 GMT-0400 (EDT)
595.097,664.7479999999999,Sun Jul 20 2014 04:24:00 GMT-0400 (EDT)
524.952,711.096,Sun Jul 20 2014 05:24:00 GMT-0400 (EDT)
678.9359999999999,677.0249999999999,Sun Jul 20 2014 06:24:00 GMT-0400 (EDT)
663.0300000000001,710.162,Sun Jul 20 2014 07:24:00 GMT-0400 (EDT)
644.3770000000001,699.741,Sun Jul 20 2014 08:24:00 GMT-0400 (EDT)
439.34400000000005,688.8120000000001,Sun Jul 20 2014 09:24:00 GMT-0400 (EDT)
680.081,705.9570000000001,Sun Jul 20 2014 10:24:00 GMT-0400 (EDT)
580.515,749.264,Sun Jul 20 2014 11:24:00 GMT-0400 (EDT)
593.8549999999999,706.066,Sun Jul 20 2014 12:24:00 GMT-0400 (EDT)
643.63,707.5649999999999,Sun Jul 20 2014 13:24:00 GMT-0400 (EDT)
545.716,693.032,Sun Jul 20 2014 14:24:00 GMT-0400 (EDT)
613.5799999999999,683.8130000000001,Sun Jul 20 2014 15:24:00 GMT-0400 (EDT)
646.457,693.4259999999999,Sun Jul 20 2014 16:24:00 GMT-0400 (EDT)
616.4939999999999,728.9,Sun Jul 20 2014 17:24:00 GMT-0400 (EDT)
533,708.419,Sun Jul 20 2014 18:24:00 GMT-0400 (EDT)
619.214,744.434,Sun Jul 20 2014 19:24:00 GMT-0400 (EDT)
514.051,723.5150000000001,Sun Jul 20 2014 20:24:00 GMT-0400 (EDT)
480.496,667.3320000000001,Sun Jul 20 2014 21:24:00 GMT-0400 (EDT)
565.5139999999999,678.764,Sun Jul 20 2014 22:24:00 GMT-0400 (EDT)
576.67,715.7009999999999,Sun Jul 20 2014 23:24:00 GMT-0400 (EDT)
546.507,703.7890000000001,Mon Jul 21 2014 00:24:00 GMT-0400 (EDT)
498.084,708.496,Mon Jul 21 2014 01:24:00 GMT-0400 (EDT)
531.9300000000001,726.469,Mon Jul 21 2014 02:24:00 GMT-0400 (EDT)
408.53000000000003,704.107,Mon Jul 21 2014 03:24:00 GMT-0400 (EDT)
315.77099999999996,736.718,Mon Jul 21 2014 04:24:00 GMT-0400 (EDT)
448.57199999999995,738.7559999999999,Mon Jul 21 2014 05:24:00 GMT-0400 (EDT)
454.29299999999995,704.2299999999999,Mon Jul 21 2014 06:24:00 GMT-0400 (EDT)
407.39,765.5519999999999,Mon Jul 21 2014 07:24:00 GMT-0400 (EDT)
475.733,704.327,Mon Jul 21 2014 08:24:00 GMT-0400 (EDT)
429.53900000000004,724.054,Mon Jul 21 2014 09:24:00 GMT-0400 (EDT)
531.5199999999999,741.358,Mon Jul 21 2014 10:24:00 GMT-0400 (EDT)
420.979,755.675,Mon Jul 21 2014 11:24:00 GMT-0400 (EDT)
433.559,753.688,Mon Jul 21 2014 12:24:00 GMT-0400 (EDT)
416.367,689.462,Mon Jul 21 2014 13:24:00 GMT-0400 (EDT)
408.67,702.627,Mon Jul 21 2014 14:24:00 GMT-0400 (EDT)
408.25300000000004,754.3810000000001,Mon Jul 21 2014 15:24:00 GMT-0400 (EDT)
